"","rut","tipo_dif_6","ventas_inicio","monto_op","tasa_anual","plazo","es_mujer","es_hombre","es_pj","para_cap_trab","para_inv","para_cap_trab_inv","comercio","alimento","agricultura","region","eval"
"26557",92153,"2 entre -5% y 5%",-0.616110978200093,-0.249643206294233,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"9",FALSE
"26563",92160,"2 entre -5% y 5%",-0.066488593472612,-0.492119265180217,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"5",FALSE
"26572",92180,"2 entre -5% y 5%",-0.15809237983577,0.107815507486719,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"7",FALSE
"26573",92182,"2 entre -5% y 5%",-0.310765134806722,-0.492318091266095,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"9",FALSE
"26576",92196,"2 entre -5% y 5%",-0.310765134806722,-0.490834542779156,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"7",FALSE
"26577",92197,"2 entre -5% y 5%",0.223589841043077,0.108993169687691,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"13",FALSE
"26578",92198,"2 entre -5% y 5%",0.299926218528553,-0.250805574180907,0.137694153599676,-0.332635202303582,0,1,0,1,0,0,1,0,0,"13",FALSE
"26579",92200,"2 entre -5% y 5%",-0.310765134806722,0.0336839660826338,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26582",92205,"2 entre -5% y 5%",-0.493972707533038,-0.492119265180217,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26584",92207,"2 entre -5% y 5%",-0.00541962486481802,0.108396691430056,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"13",FALSE
"26585",92208,"2 entre -5% y 5%",-0.00541962486481802,-0.132519347397496,0.137694153599676,0.520811901424669,0,1,0,1,0,0,1,0,0,"13",FALSE
"26586",92209,"2 entre -5% y 5%",3.9640743385402,-0.434123225360887,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"13",FALSE
"26587",92216,"2 entre -5% y 5%",-0.616110978200093,-1.13466399748235,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"2",FALSE
"26589",92219,"2 entre -5% y 5%",-0.310765134806722,-0.252564420325217,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"26590",92220,"2 entre -5% y 5%",6.7121852618232,0.110170831888664,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"26591",92223,"2 entre -5% y 5%",-0.00541962486481802,-0.0678396922297896,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"5",FALSE
"26593",92226,"2 entre -5% y 5%",-0.00541962486481802,-0.42577252975399,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"8",FALSE
"26597",92234,"2 entre -5% y 5%",-0.310765134806722,0.166958620878424,0.137694153599676,1.37425900515292,0,1,0,0,0,1,1,0,0,"1",FALSE
"26602",92244,"2 entre -5% y 5%",-0.463437889777674,-0.0740950667778131,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"13",FALSE
"26604",92246,"2 entre -5% y 5%",0.147253463557601,-0.491431021036791,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26613",92262,"2 entre -5% y 5%",5.18545704521075,-0.314246389890448,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"26618",92270,"2 entre -5% y 5%",-0.463437889777674,-0.366705887933777,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"10",FALSE
"26626",92278,"2 entre -5% y 5%",0.299926218528553,-0.43354204141755,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26628",92283,"2 entre -5% y 5%",-0.234428757321246,-0.372716553453027,0.137694153599676,-0.332635202303582,0,1,0,1,0,0,1,0,0,"9",FALSE
"26629",92284,"2 entre -5% y 5%",-0.616110978200093,-0.434704409304224,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"9",FALSE
"26635",92298,"2 entre -5% y 5%",0.299926218528553,0.108396691430056,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"13",FALSE
"26636",92302,"2 entre -5% y 5%",-0.15809237983577,0.193647199329039,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"26638",92304,"2 entre -5% y 5%",-0.310765134806722,-0.608248993647561,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"5",FALSE
"26640",92306,"2 entre -5% y 5%",-0.15809237983577,-0.492012204980128,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"9",FALSE
"26649",92321,"2 entre -5% y 5%",-0.463437889777674,-0.434123225360887,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"4",FALSE
"26650",92324,"2 entre -5% y 5%",-0.692447355685568,-0.658062575317275,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"8",FALSE
"26658",92337,"2 entre -5% y 5%",-0.140565503816272,-0.492593388923466,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"3",FALSE
"26660",92340,"2 entre -5% y 5%",-0.692447355685568,-0.492119265180217,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"3",FALSE
"26662",92346,"2 entre -5% y 5%",-0.387101512292198,0.108396691430056,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"8",FALSE
"26663",92347,"2 entre -5% y 5%",0.605271728470457,-0.492012204980128,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"8",FALSE
"26665",92350,"2 entre -5% y 5%",-0.539774267263149,-0.551078846800342,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"13",FALSE
"26666",92352,"2 entre -5% y 5%",-0.15809237983577,-0.0717550366901662,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"8",FALSE
"26671",92361,"2 entre -5% y 5%",-0.310765134806722,-0.0729174045768405,0.137694153599676,0.520811901424669,0,1,0,0,0,1,1,0,0,"1",FALSE
"26677",92371,"2 entre -5% y 5%",3.23124471453787,-0.434123225360887,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26680",92386,"2 entre -5% y 5%",-0.738249248867147,-0.748711976163574,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26684",92392,"2 entre -5% y 5%",-0.127557895531873,-0.360603456528736,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"5",FALSE
"26685",92393,"2 entre -5% y 5%",0.910617571863827,-0.432945563159915,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"7",FALSE
"26689",92403,"2 entre -5% y 5%",-0.234428757321246,-0.360603456528736,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"7",FALSE
"26697",92416,"2 entre -5% y 5%",-0.310765134806722,0.167539804821762,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"26698",92417,"2 entre -5% y 5%",-0.616110978200093,-0.650323652282312,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"26702",92425,"2 entre -5% y 5%",-0.00541962486481802,-0.43354204141755,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26713",92456,"2 entre -5% y 5%",-0.310765134806722,-0.194048373819744,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"26716",92467,"2 entre -5% y 5%",-0.15809237983577,-0.491522786922581,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26720",92472,"2 entre -5% y 5%",-0.539774267263149,-0.659240237518248,0.137694153599676,0.520811901424669,0,1,0,1,0,0,1,0,0,"13",FALSE
"26721",92473,"2 entre -5% y 5%",-0.341299619110619,-0.492318091266095,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"5",FALSE
"26726",92484,"2 entre -5% y 5%",2.43734578847628,0.166377436935087,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"14",FALSE
"26729",92489,"2 entre -5% y 5%",-0.310765134806722,-0.492318091266095,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"1",FALSE
"26730",92491,"2 entre -5% y 5%",-0.310765134806722,0.137257062511036,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"2",FALSE
"26732",92495,"2 entre -5% y 5%",-0.692447355685568,-0.492012204980128,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26735",92500,"2 entre -5% y 5%",-0.806951921913782,-0.953564021875626,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"8",FALSE
"26739",92507,"2 entre -5% y 5%",-0.539774267263149,-0.952982837932289,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"5",FALSE
"26740",92508,"2 entre -5% y 5%",-0.0512211845949299,-0.492012204980128,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"9",FALSE
"26742",92510,"2 entre -5% y 5%",-0.539774267263149,-0.432945563159915,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26746",92517,"2 entre -5% y 5%",-0.310765134806722,-0.490880425722051,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"15",FALSE
"26747",92519,"2 entre -5% y 5%",-0.463437889777674,-0.658659053574911,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"10",FALSE
"26753",92534,"2 entre -5% y 5%",-0.768783733171045,-0.959146446594522,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"5",FALSE
"26756",92537,"2 entre -5% y 5%",-0.646645462503989,-0.25198323638188,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"2",FALSE
"26759",92541,"2 entre -5% y 5%",-0.15809237983577,0.108993169687691,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"26764",92548,"2 entre -5% y 5%",-0.463437889777674,0.110966136232178,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"26770",92562,"2 entre -5% y 5%",1.13962670432026,-0.491431021036791,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"13",FALSE
"26773",92565,"2 entre -5% y 5%",-0.692447355685568,-0.492119265180217,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"6",FALSE
"26775",92567,"2 entre -5% y 5%",-0.463437889777674,0.165780958677452,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"14",FALSE
"26782",92581,"2 entre -5% y 5%",-0.310765134806722,-0.827600049314445,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"7",FALSE
"26788",92594,"2 entre -5% y 5%",-0.616110978200093,-0.243326654489016,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"4",FALSE
"26795",92610,"2 entre -5% y 5%",-0.616110978200093,-0.492700449123554,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26798",92613,"2 entre -5% y 5%",-0.188626864139667,0.166958620878424,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"1",FALSE
"26799",92616,"2 entre -5% y 5%",-0.387101512292198,0.10910022988778,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"10",FALSE
"26802",92625,"2 entre -5% y 5%",0.910617571863827,-0.361184640472073,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"10",FALSE
"26804",92628,"2 entre -5% y 5%",-0.00541962486481802,0.165780958677452,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"26816",92655,"2 entre -5% y 5%",-0.463437889777674,-0.310912229373409,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"26817",92656,"2 entre -5% y 5%",-0.310765134806722,0.110170831888664,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"26822",92666,"2 entre -5% y 5%",-0.577942456005887,-0.900752754603436,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"2",FALSE
"26827",92680,"2 entre -5% y 5%",-0.356567027988301,-0.492593388923466,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26828",92681,"2 entre -5% y 5%",-0.799318217474941,-1.07325732557448,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"8",FALSE
"26836",92698,"2 entre -5% y 5%",-0.616110978200093,-0.65570725091533,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"6",FALSE
"26845",92710,"2 entre -5% y 5%",-0.661912537930204,-0.960400580366987,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26849",92716,"2 entre -5% y 5%",-0.539774267263149,-0.073513882834476,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"4",FALSE
"26850",92718,"2 entre -5% y 5%",0.147253463557601,-0.131433451082314,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"1",FALSE
"26852",92725,"2 entre -5% y 5%",3.65872849514683,-0.476748479310379,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26854",92727,"2 entre -5% y 5%",0.223589841043077,-0.492012204980128,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26857",92731,"2 entre -5% y 5%",2.13200027853438,-0.0740950667778131,0.137694153599676,0.520811901424669,0,1,0,1,0,0,1,0,0,"13",FALSE
"26859",92737,"2 entre -5% y 5%",1.21596308180573,-0.65394840477102,0.137694153599676,0.520811901424669,0,1,0,1,0,0,1,0,0,"5",FALSE
"26863",92744,"2 entre -5% y 5%",1.82665443514101,0.166958620878424,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"1",FALSE
"26869",92750,"2 entre -5% y 5%",-0.066488593472612,0.0933317918461848,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26872",92757,"2 entre -5% y 5%",-0.00541962486481802,-0.43354204141755,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26875",92760,"2 entre -5% y 5%",-0.387101512292198,-0.432945563159915,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26877",92764,"2 entre -5% y 5%",-0.310765134806722,-0.0740950667778131,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"1",FALSE
"26878",92767,"2 entre -5% y 5%",-0.585576160444728,-0.0740950667778131,0.137694153599676,0.520811901424669,0,1,0,1,0,0,1,0,0,"1",FALSE
"26883",92778,"2 entre -5% y 5%",-0.616110978200093,-0.0416405318367222,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"9",FALSE
"26884",92779,"2 entre -5% y 5%",-0.616110978200093,0.166377436935087,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"26885",92780,"2 entre -5% y 5%",5.18545704521075,-0.43354204141755,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"1",FALSE
"26887",92783,"2 entre -5% y 5%",0.605271728470457,-0.419165385977105,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"5",FALSE
"26888",92785,"2 entre -5% y 5%",-0.555041676140832,0.167539804821762,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"1",FALSE
"26889",92786,"2 entre -5% y 5%",0.299926218528553,0.166958620878424,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"6",FALSE
"26892",92790,"2 entre -5% y 5%",-0.234428757321246,-0.132611113283286,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"13",FALSE
"26895",92800,"2 entre -5% y 5%",-0.00541962486481802,0.108029627886896,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"13",FALSE
"26896",92801,"2 entre -5% y 5%",-0.463437889777674,0.107815507486719,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"5",FALSE
"26897",92802,"2 entre -5% y 5%",0.360995187136347,0.107815507486719,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"6",FALSE
"26898",92804,"2 entre -5% y 5%",0.910617571863827,-0.0672585082864525,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"26899",92807,"2 entre -5% y 5%",0.910617571863827,-0.493174572866803,0.137694153599676,-1.18608230603183,1,0,0,0,0,1,1,0,0,"4",FALSE
"26900",92810,"2 entre -5% y 5%",-0.616110978200093,-0.492593388923466,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"5",FALSE
"26903",92814,"2 entre -5% y 5%",0.299926218528553,-0.492394562837587,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"5",FALSE
"26904",92815,"2 entre -5% y 5%",-0.486339003094197,0.108993169687691,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"2",FALSE
"26907",92821,"2 entre -5% y 5%",-0.387101512292198,-0.0729174045768405,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"10",FALSE
"26912",92829,"2 entre -5% y 5%",-0.310765134806722,-0.433389098274567,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"1",FALSE
"26915",92832,"2 entre -5% y 5%",-0.768783733171045,-0.43354204141755,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"9",FALSE
"26916",92835,"2 entre -5% y 5%",-0.15809237983577,-0.492119265180217,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26919",92842,"2 entre -5% y 5%",0.299926218528553,-0.132029929339949,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"13",FALSE
"26921",92844,"2 entre -5% y 5%",2.32742151160166,0.108396691430056,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"8",FALSE
"26922",92845,"2 entre -5% y 5%",-0.616110978200093,-1.13562753928314,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"5",FALSE
"26926",92851,"2 entre -5% y 5%",-0.539774267263149,-0.491431021036791,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"15",FALSE
"26927",92852,"2 entre -5% y 5%",-0.463437889777674,-0.132029929339949,0.137694153599676,0.520811901424669,0,1,0,1,0,0,1,0,0,"3",FALSE
"26928",92853,"2 entre -5% y 5%",-0.310765134806722,0.166958620878424,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"26930",92855,"2 entre -5% y 5%",-0.661912537930204,0.108993169687691,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"6",FALSE
"26932",92857,"2 entre -5% y 5%",-0.616110978200093,-0.944968617239955,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"7",FALSE
"26934",92861,"2 entre -5% y 5%",-0.539774267263149,-0.282082446921026,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"4",FALSE
"26936",92863,"2 entre -5% y 5%",-0.692447355685568,-0.658062575317275,0.137694153599676,0.520811901424669,0,1,0,0,0,1,1,0,0,"1",FALSE
"26938",92866,"2 entre -5% y 5%",-0.417635996596095,-0.43354204141755,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"5",FALSE
"26940",92868,"2 entre -5% y 5%",1.36863617022815,0.108993169687691,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"26941",92869,"2 entre -5% y 5%",-0.768783733171045,-0.491461609665388,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26943",92872,"2 entre -5% y 5%",-0.310765134806722,-0.666856806038824,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"8",FALSE
"26947",92877,"2 entre -5% y 5%",-0.539774267263149,-0.0678396922297896,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"5",FALSE
"26951",92882,"2 entre -5% y 5%",-0.692447355685568,-0.950642807844642,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"10",FALSE
"26953",92884,"2 entre -5% y 5%",-0.310765134806722,-0.133100531340833,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"14",FALSE
"26958",92889,"2 entre -5% y 5%",-0.463437889777674,-0.492012204980128,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26959",92890,"2 entre -5% y 5%",-0.463437889777674,0.166377436935087,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"14",FALSE
"26960",92891,"2 entre -5% y 5%",-0.692447355685568,-0.131433451082314,0.137694153599676,0.520811901424669,1,0,0,0,0,1,1,0,0,"1",FALSE
"26962",92895,"2 entre -5% y 5%",-0.616110978200093,-0.724944611743944,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26968",92903,"2 entre -5% y 5%",-0.463437889777674,0.108029627886896,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"4",FALSE
"26970",92905,"2 entre -5% y 5%",0.299926218528553,-0.365497637104207,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"9",FALSE
"26981",92923,"2 entre -5% y 5%",0.238856916469292,0.192576597328154,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"9",FALSE
"26982",92924,"2 entre -5% y 5%",-0.00541962486481802,0.167539804821762,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"7",FALSE
"26983",92926,"2 entre -5% y 5%",-0.00541962486481802,-0.491431021036791,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26986",92933,"2 entre -5% y 5%",-0.860387519534202,-0.947140409870321,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"8",FALSE
"26987",92934,"2 entre -5% y 5%",-0.15809237983577,-0.491293372208106,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26988",92937,"2 entre -5% y 5%",-0.768783733171045,-0.608371348161948,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"15",FALSE
"26989",92939,"2 entre -5% y 5%",-0.463437889777674,0.0933317918461848,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26990",92940,"2 entre -5% y 5%",-0.646645462503989,-0.666856806038824,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"8",FALSE
"26991",92941,"2 entre -5% y 5%",-0.84512011065652,-0.900752754603436,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"15",FALSE
"26995",92946,"2 entre -5% y 5%",-0.539774267263149,-0.43354204141755,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"26998",92950,"2 entre -5% y 5%",-0.616110978200093,-0.0469782475268451,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"8",FALSE
"27002",92955,"2 entre -5% y 5%",-0.616110978200093,-0.668019173925499,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"13",FALSE
"27004",92957,"2 entre -5% y 5%",0.299926218528553,-0.666856806038824,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"8",FALSE
"27007",92963,"2 entre -5% y 5%",-0.00541962486481802,0.110752015832001,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"13",FALSE
"27008",92964,"2 entre -5% y 5%",-0.463437889777674,0.109574353631029,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"2",FALSE
"27012",92969,"2 entre -5% y 5%",6.7121852618232,-0.434123225360887,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"13",FALSE
"27013",92971,"2 entre -5% y 5%",-0.15809237983577,0.107815507486719,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"7",FALSE
"27015",92973,"2 entre -5% y 5%",-0.310765134806722,0.502622936784233,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"3",FALSE
"27019",92980,"2 entre -5% y 5%",-0.539774267263149,-0.492042793608725,0.137694153599676,-1.18608230603183,0,1,0,1,0,0,1,0,0,"10",FALSE
"27024",92987,"2 entre -5% y 5%",-0.616110978200093,-0.191708343732097,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"10",FALSE
"27028",92991,"2 entre -5% y 5%",-0.188626864139667,0.108993169687691,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"13",FALSE
"27030",92993,"2 entre -5% y 5%",-0.15809237983577,-0.371554185566352,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"15",FALSE
"27032",92996,"2 entre -5% y 5%",-0.493972707533038,-0.108736688663568,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"2",FALSE
"27037",93003,"2 entre -5% y 5%",0.299926218528553,-0.360603456528736,0.137694153599676,1.37425900515292,0,1,0,1,0,0,1,0,0,"5",FALSE
"27041",93019,"2 entre -5% y 5%",0.147253463557601,-0.490880425722051,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"15",FALSE
"27042",93021,"2 entre -5% y 5%",6.7121852618232,-0.194048373819744,0.137694153599676,-0.332635202303582,0,1,0,1,0,0,1,0,0,"13",FALSE
"27053",93038,"2 entre -5% y 5%",-0.692447355685568,-0.491951027722935,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"4",FALSE
"27056",93045,"2 entre -5% y 5%",-0.310765134806722,-0.189949497587787,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"1",FALSE
"27060",93052,"2 entre -5% y 5%",-0.310765134806722,-0.667437989982162,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"1",FALSE
"27062",93058,"2 entre -5% y 5%",-0.463437889777674,-0.490834542779156,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"1",FALSE
"27063",93061,"2 entre -5% y 5%",-0.738249248867147,-0.184948256812228,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"5",FALSE
"27065",93065,"2 entre -5% y 5%",-0.539774267263149,0.107815507486719,0.137694153599676,1.37425900515292,1,0,0,1,0,0,1,0,0,"6",FALSE
"27069",93073,"2 entre -5% y 5%",0.605271728470457,-0.434123225360887,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"9",FALSE
"27070",93074,"2 entre -5% y 5%",0.869395968035846,0.107234323543382,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"10",FALSE
"27073",93078,"2 entre -5% y 5%",-0.463437889777674,-0.132519347397496,0.137694153599676,0.520811901424669,1,0,0,1,0,0,1,0,0,"13",FALSE
"27074",93079,"2 entre -5% y 5%",-0.524507191836935,-0.43354204141755,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
"27077",93083,"2 entre -5% y 5%",-0.616110978200093,-0.664516775951177,0.137694153599676,-0.332635202303582,1,0,0,1,0,0,1,0,0,"13",FALSE
"27081",93089,"2 entre -5% y 5%",2.8953643868406,-0.434123225360887,0.137694153599676,-1.18608230603183,1,0,0,1,0,0,1,0,0,"13",FALSE
